City Name,Cloudiness,Current Temp,Humidity,Latitude,Max Temp,Wind Speed
Douentza,24,82.12,73,15,82.12,2.73
Pulivendla,56,83.11,59,14.42,83.11,7.09
Cienega de Flores,5,92.34,43,25.95,93.2,11.41
Char Bhadrasan,32,80.6,74,23.32,80.6,4.7
North Highlands,1,90.5,23,38.69,93.2,4.7
Ostān-e Gīlān,75,64.4,88,36.8,64.4,9.17
Abucay,40,82.42,78,14.72,84.2,6.93
Lukovskaya,92,60.61,62,43.74,60.61,13.69
Corund,0,59,67,46.47,59,3.36
Susanville,1,80.6,26,40.42,80.6,5.82
San Isidro,24,72.58,93,16.75,72.58,2.62
Mapimi,5,102.2,10,25.82,102.2,5.82
Formby,20,61.75,77,53.55,64.4,19.46
Hagen am Teuteburger Wald,0,66.2,93,52.2,66.2,3.36
New Milford,1,86.74,45,40.94,91.4,9.17
Hernadnemeti,0,64.4,59,48.07,64.4,9.17
Kasongo-Lunda,32,74.83,76,-6.47,74.83,2.17
Sirsaganj,8,87.07,35,27.05,87.07,9.44
Lodge,20,82.4,74,17.37,82.4,19.46
Farmington,1,87.64,31,42.46,91.4,9.17
Nokha,8,92.02,29,27.6,92.02,13.35
Kyaka,0,57.73,85,-1.25,57.73,2.39
Cotesti,24,58.45,64,45.65,58.45,1.83
Kasumkent,92,43.51,100,41.68,43.51,1.5
Lermontov,75,59,67,44.11,59,15.66
Thurso,8,51.8,100,58.5,51.8,5.82
Ariquemes,36,88.42,49,-9.93,88.42,2.17
Thornhill,20,62.6,67,55.23,62.6,6.93
Belen Gualcho,48,75.37,81,14.45,75.37,2.62
Kolo,0,72.04,45,52.21,72.04,12.68
Bikapur,0,86.35,50,26.6,86.35,15.26
Varanasi,0,85.81,49,25.33,85.81,11.23
Capesterre-Belle-Eau,40,81.28,65,16.05,82.4,16.11
Guthrie,20,90.57,52,35.88,93.2,12.75
Ormoc,76,78.43,100,11.01,78.43,4.18
Guaruja,0,71.51,69,-24,75.2,6.93
Arima,20,86,62,10.63,86,13.87
Kaunas,0,64.4,63,54.9,64.4,2.24
Mangili,88,72.22,100,6,72.22,2.73
Capitao Poco,80,74.83,99,-1.75,74.83,4.97
Roper Gulf,0,64.84,86,-14.73,64.84,9.55
Mbala,0,56.11,54,-8.83,56.11,4.97
Tarqui,75,82.4,69,-0.95,82.4,9.17
Oboga,0,62.6,59,44.42,62.6,6.93
Triesenberg,0,66.09,64,47.12,68,3.36
St-Jean-Port-Joli,0,59.44,58,47.2,59.44,7.65
Osmena,68,84.28,94,12.73,84.28,11.45
Chisec,12,86.17,59,15.82,86.17,2.39
Suluova,75,64.4,77,40.83,64.4,4.7
Sidney,1,88.84,43,40.28,91.4,8.05
Holtsville,40,76.82,69,40.82,84.2,10.29
Malard,75,74.17,36,35.73,75.2,6.93
Bakewar,56,87.61,37,26.67,87.61,8.88
Tveit,0,66.2,68,58.23,66.2,3.36
Grand Bois,20,69.8,83,-20.42,69.8,3.36
Laurel,40,80.15,69,37.64,82.4,4.63
Tartumaa,0,64.4,48,58.39,64.4,11.41
Yantarnyy,0,64.4,93,54.87,64.4,2.24
Kyra,0,42.97,82,49.58,42.97,2.17
Santa Rita Aplaya,12,78.52,92,13.77,78.52,4.18
Zerind,0,64.4,68,46.62,64.4,5.82
Lennoxtown,0,59.58,72,55.97,62.6,11.41
Kollnau,0,66.15,77,48.1,68,2.24
Guiratinga,92,82.75,39,-16.35,82.75,5.75
Dobresti,8,64.4,72,46.85,64.4,4.7
Izmayil,8,62.6,67,45.3,62.6,6.93
Ramkola,20,77.53,78,26.9,77.53,11.23
Valmiera,0,67.72,50,57.55,67.72,7.54
Rosário,75,82.4,83,-2.95,82.4,4.7
Dakoro,0,83.56,47,14.51,83.56,3.96
Passage West,40,60.8,87,51.87,60.8,3.36
Laurens,90,77.49,83,34.5,78.8,8.05
Austrheim,0,53.6,87,60.78,53.6,23.04
Ponce,76,80.95,83,18.01,80.95,14.03
Fetesti,0,62.6,77,44.38,62.6,8.05
Valcourt,1,74.32,40,45.48,75.2,9.17
Iroquois,1,77.85,30,44.85,80.6,3.36
Kewanee,40,86.74,62,41.25,91.4,8.77
Otrada,76,44.59,100,44.07,44.59,9.78
Leu,0,62.6,59,44.18,62.6,6.93
Nagutskoye,75,59,67,44.44,59,15.66
Kilcormac,0,61.78,72,53.17,61.78,8.77
Pułtusk,0,71.6,46,52.7,71.6,9.17
Telenesti,0,69.8,46,47.5,69.8,4.7
Santa Lucia,20,87.8,55,-2.18,87.8,4.7
Kurinjippadi,24,86.44,73,11.57,86.44,15.59
Afration,20,72.55,46,38.45,73.4,3.36
Los Negros,75,78.84,83,-17.73,80.6,11.41
Kochubey,80,63.67,100,44.39,63.67,12.24
Tandur,88,71.95,89,17.23,71.95,10.45
Alcúdia,20,66.2,88,39.85,66.2,3.36
Marly,32,64.45,100,50.35,68,2.24
Cary,40,79.3,78,35.79,82.4,5.19
Pittsburgh,20,87.48,48,40.44,89.6,8.05
Serula,92,83.02,100,15.53,83.02,9.33
Jiangchuanlu,92,73.31,83,31.05,75.2,4.47
Tikri,44,80.32,43,29.23,80.32,10
Vicosa,76,64.12,71,-20.75,64.12,8.66
Panelas,92,70.78,80,-8.67,70.78,10.45
Carmen,12,73.84,95,15.88,73.84,1.72
Vorokhta,0,59,77,48.28,59,2.17
Saint-Mande,40,62.6,93,48.84,64.4,3.36
Capissayan,8,74.92,90,18.05,74.92,2.73
Paragould,1,82.42,69,36.06,84.2,10.29
Green Valley,1,92.79,7,31.85,96.8,4.18
Morros,0,86.53,35,-9.45,86.53,9.89
Napajedla,0,66.78,68,49.18,73.4,10.29
Pambujan,32,82.39,100,12.56,82.39,8.77
Corrales,92,57.82,85,5.83,57.82,2.39
North Tustin,75,73.8,64,33.76,86,9.17
Pualas,92,74.74,93,8.02,74.74,4.52
Pasrur,0,89.6,27,32.26,89.6,9.17
Castries,20,84.2,66,14,84.2,12.75
Torbeyevo,0,57.46,47,54.32,57.46,9.33
Krasnyy Kut,0,56.47,31,48.2,56.47,7.99
Lebanon,40,61.97,48,44.54,62.6,10.29
Lentate sul Seveso,20,66.51,69,45.68,73.4,2.24
Selm,12,66.2,88,51.7,66.2,6.93
Palm Bay,20,81.23,88,28.03,84.2,16.11
Villeneuve-sur-Lot,0,65.25,82,44.41,66.2,3.36
Bretzfeld,0,63.57,82,49.18,64.4,2.24
El Mante,8,98.05,43,22.73,98.05,6.87
Kudamatsu,75,69.8,83,34,69.8,3.18
Batarci,0,64.4,68,48.03,64.4,4.7
Kurduvadi,12,80.5,65,18.08,80.5,8.99
Viejo Daan Banua,12,75.28,90,10.9,75.28,4.63
Kwakoa,24,63.31,88,-3.77,63.31,3.06
Napierville,1,76.08,36,45.18,77,4.7
Terek,90,57.2,76,43.48,57.2,4.47
Manastirea,32,63.85,54,44.22,63.85,4.63
Jais,0,86.62,47,26.25,86.62,13.69
Kadaura,12,89.59,36,25.98,89.59,10.33
Cohoes,20,82.72,48,42.77,84.2,9.17
Volkhovskiy,0,67.09,39,58.58,67.09,8.21
Konosu,75,66.83,82,36.05,68,4.41
Georgiyevka,40,60.8,48,53.24,60.8,8.95
Talibon,90,82.4,78,10.15,82.4,3.36
General Escobedo,5,93.33,43,25.82,95,11.41
Rabkavi,48,75.19,90,16.47,75.19,10.45
Buta,88,70.87,98,2.8,70.87,2.73
Voloshka,8,63.22,39,61.33,63.22,20.51
El Bordo,92,63.67,96,2.12,63.67,2.73
Fallingbostel,75,75.22,53,52.87,78.8,2.24
Quanzhou,40,82.4,88,24.91,82.4,4.47
Yaroslavl,0,62.59,39,57.62,62.59,14.03
Klosterneuburg,0,70.97,60,48.3,71.6,11.41
Francia,20,80.59,88,15.85,80.59,1.95
Maloma,40,81.45,78,15.11,82.4,6.93
Jieyang,12,80.6,94,23.53,80.6,2.24
Arizona,75,91.65,70,15.63,98.6,6.93
Quebradanegra,75,64.4,72,5.12,64.4,11.41
Purpe,44,21.19,83,64.48,21.19,7.09
Kohima,100,64.12,98,25.67,64.12,1.95
Huacho,20,68.17,81,-11.11,68.17,6.87
Gaoping,92,66.1,83,30.78,66.1,3.74
Bezlyudivka,0,53.6,58,49.87,53.6,6.71
Bansi,0,83.38,57,27.18,83.38,15.7
Guibodangan,90,82.4,78,10.12,82.4,3.36
Kuragino,0,42.61,86,53.9,42.61,3.96
Jales,24,78.43,39,-20.27,78.43,7.09
Ham Lake,75,86.74,62,45.25,93.2,9.17
Ronfe,75,59,93,41.44,59,6.93
Perbal,0,69.8,73,47.59,69.8,8.05
Albany,20,83.28,48,42.65,84.2,9.17
San Gabriel Casa Blanca,0,87.7,28,18.15,87.7,2.73
Corcova,0,58.54,66,44.7,58.54,4.63
Fort Madison,1,87.8,55,40.63,87.8,6.93
Fehervarcsurgo,0,67.15,77,47.29,69.8,5.82
Komsomolets,0,30.73,74,53.75,30.73,3.51
Kampong Thum,88,75.37,97,12.7,75.37,3.62
Luwero,56,62.77,89,0.85,62.77,2.95
Midland,0,101.23,6,32,104,11.41
Poway,90,67.86,68,32.96,78.8,10.29
Ano Poroia,64,61.42,83,41.28,61.42,1.72
Bykov,90,48.2,100,47.32,48.2,8.95
Cullen,8,59.63,77,57.68,60.8,4.7
Bad Wildbad im Schwarzwald,0,63.46,88,48.75,64.4,4.7
Talahib Payap,12,78.52,92,13.64,78.52,4.18
Santa Maria Petapa,24,87.61,55,16.82,87.61,5.64
Batangas,12,78.52,92,13.77,78.52,4.18
Kato Achaia,20,70.65,78,38.15,71.6,2.17
Padre Bernardo,68,71.77,51,-15.35,71.77,7.65
Dubrave Gornje,0,64.4,63,44.47,64.4,4.7
Massaranduba,20,75.2,64,-7.18,75.2,5.82
Palang,0,79.42,88,23.22,79.42,6.08
Sechura,0,75.01,75,-5.55,75.01,14.36
Tricase,0,72.57,83,39.93,73.4,4.7
Larrey,64,63.43,82,47.32,64.4,2.24
Caldas Novas,76,73.84,46,-17.75,73.84,8.21
Bhatpara,20,82.4,88,22.87,82.4,2.73
Woburn,1,84.24,57,42.48,89.6,6.93
Doctor Juan Leon Mallorquin,0,80.6,42,-25.4,80.6,11.41
Podu Turcului,0,64.4,55,46.2,64.4,4.7
Vik,0,64.66,62,60.1,64.66,1.95
Lesnoy,92,46.12,97,59.78,46.12,5.3
Marathon,20,80.55,69,24.71,82.4,6.93
Nazilli,40,69.8,68,37.92,69.8,12.75
Sarandi,20,68,60,-27.93,68,13.87
River Rouge,1,88.18,66,42.27,93.2,3.36
Pouembout,8,62.41,79,-21.13,62.41,2.62
Taylor,1,87.98,66,42.24,93.2,3.36
Bogata,0,62.74,67,46.45,68,3.36
Kyritz,0,76.72,40,52.95,76.72,11.9
Visp,90,57.11,60,46.29,69.8,2.24
Berd,80,52.15,98,40.88,52.15,2.39
Ciugud,0,64.24,72,46.05,68,4.7
Moldova Noua,0,68,56,44.73,68,4.7
Qinhuangdao,0,50.62,84,39.93,50.62,2.51
Novoutkinsk,92,37.48,84,56.99,37.48,4.52
Kochki,8,42.7,72,54.34,42.7,6.64
Lenauheim,0,67.08,72,45.87,69.8,1.12
Catende,92,70.78,80,-8.67,70.78,10.45
Cetateni,0,58.36,56,45.2,58.36,5.86
Celina,1,89.64,38,40.55,91.4,17.22
Pomichna,0,64.21,33,48.24,64.21,10.33
Urmston,90,60.48,77,53.45,64.4,13.87
Daltenganj,0,80.41,60,24.03,80.41,8.1
Sostanj,12,63.48,88,46.38,69.8,5.82
Dennis,1,78.6,50,41.74,80.6,6.93
Arnsberg,12,65.28,88,51.38,66.2,6.93
Uppiliyapuram,40,82.4,65,11.27,82.4,8.05
Sillanwali,48,82.39,34,31.83,82.39,10.56
Trebisacce,40,66.36,100,39.87,75.2,17.22
Camden,1,82.76,21,44.21,84.2,11.41
Carlos Chagas,0,70.42,63,-17.72,70.42,10.45
Sendreni,8,63.04,66,45.4,63.04,1.72
Achinsk,0,47.47,82,56.2,47.47,11.23
Carmiano,8,72.18,94,40.35,73.4,1.12
Pusztaszabolcs,0,69.8,73,47.14,69.8,8.05
Prien am Chiemsee,75,69.8,68,47.87,69.8,3.36
Vrachnaiika,20,70.63,78,38.15,71.6,2.17
Pechea,8,60.79,66,45.63,60.79,2.62
Wunstorf,75,74.8,53,52.43,77,2.24
Harper,12,81.49,100,4.38,81.49,10.78
Sitborice,0,68,68,49.01,68,10.29
Krishnapur,20,82.4,88,22.67,82.4,2.73
Uthai Thani,64,75.37,97,15.38,75.37,4.18
La Cruz,40,85.14,79,11.07,86,6.76
Brunehault,0,63.34,93,50.5,64.4,2.24
Guia,20,62.6,88,37.13,62.6,14.99
Yelkhovka,40,60.8,48,53.87,60.8,8.95
Verkhnyaya Syrovatka,0,53.41,63,50.83,53.41,3.29
Mercedes,88,73.12,62,-33.26,73.12,11.01
Stary Sącz,20,57.2,87,49.56,57.2,3.36
Camas,90,60.21,48,45.59,60.8,8.05
Assis,36,73.48,42,-22.67,73.48,7.2
Indian Harbour Beach,20,80.62,88,28.15,82.4,16.11
San Pedro,40,79.03,69,9.93,80.6,10.29
Oxford,92,54.85,79,45.73,54.85,10.45
Rupnagar,92,79.6,31,30.97,79.6,3.85
Ankpa,88,73.21,99,7.37,73.21,1.83
Magsaysay,44,74.2,93,12.33,74.2,2.73
Siwana,0,91.48,40,25.63,91.48,13.13
Vitkov,0,59,100,49.78,59,2.24
Cochirleanca,12,62.32,54,45.22,62.32,3.18
Sutton in Ashfield,75,56.75,87,53.12,59,12.75
Rheden,20,64.4,100,52,64.4,2.24
Malacky,0,71.55,64,48.43,73.4,5.82
Peliyagoda,20,82.4,78,6.96,82.4,8.05
Tayport,0,59.16,77,56.45,62.6,6.93
Thane,40,87.8,74,19.2,87.8,10.29
Sawakin,8,75.82,52,18.84,75.82,3.62
Fort-Shevchenko,56,59.17,90,44.52,59.17,10.22
Ben Arous,40,69.28,68,36.77,71.6,13.87
San Severino Marche,40,72.82,83,43.22,75.2,2.28
Ust-Katav,92,38.92,89,54.94,38.92,5.19
Al Wasitah,0,77.17,49,29.34,77.17,11.68
Arcozelo,75,59,93,41.05,59,6.93
Zuidhoek,20,62.2,87,50.95,68,11.41
San Miguel Duenas,40,83.89,57,14.52,87.8,20.8
Libohove,0,68.81,60,40.03,75.2,1.72
Hohr-Grenzhausen,0,65.01,93,50.43,69.8,3.36
Hoenheim,0,66.27,88,48.62,68,4.7
Jince,20,69.69,68,49.79,73.4,5.82
Yetkul,0,32,80,54.82,32,11.18
Garnich,0,63.73,88,49.62,64.4,4.7
Untsukul,92,46.3,87,42.71,46.3,1.83
Charlestown,20,81.77,74,17.13,82.4,19.46
Aracatuba,100,79.33,42,-21.2,79.33,6.64
Police,0,69.8,49,53.54,69.8,8.05
Wilsonville,75,60.57,48,45.3,62.6,8.05
Hovezi,0,59,100,49.3,59,2.24
Bungahan,8,83.65,100,13.94,83.65,14.25
Livada,0,65.37,68,46.22,66.2,5.82
Goksun,75,71.6,64,38.02,71.6,4.7
Darmanesti,32,68,42,47.73,68,9.17
Cedartown,90,79.57,94,34.05,82.4,6.93
Anadyr,90,35.6,93,64.75,35.6,13.42
Koror State,90,76.06,100,7.35,77,4.7
Bereznehuvate,0,66.37,27,47.31,66.37,12.01
Jiazi,12,81.58,98,22.88,81.58,7.2
Laranjeiras,40,75.2,88,-10.8,75.2,4.7
